:Number	Year	Date	County	Area	Status	Sex	TotalLength	CrusherClawWidth	CrusherLoss	SiccorLoss	ClawRatio
1591	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	335	55	0	0	0.164179104
1592	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Males	322	52	0	0	0.161490683
1593	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	286	47	0	0	0.164335664
1594	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	359	59	0	0	0.164345404
1595	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Males	312	62	0	0	0.198717949
1596	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	322	52	0	0	0.161490683
1597	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	238	40	0	0	0.168067227
1598	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Males	240	42	0	0	0.175
1599	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	283	47	0	0	0.166077739
1600	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	375	63	0	0	0.168
1601	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	228	35	0	0	0.153508772
1602	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	314	54	0	0	0.171974522
1603	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	247	40	0	0	0.16194332
1604	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	329	55	0	0	0.167173252
1605	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Males	226	39	0	0	0.172566372
1606	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	278	49	0	0	0.176258993
1607	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Males	268	50	0	0	0.186567164
1608	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	229	37	0	0	0.161572052
1609	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	303	28	0	0	0.092409241
1610	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Males	253	49	0	0	0.193675889
1611	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Males	326	74	0	0	0.226993865
1612	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	278	46	1	1	0.165467626
1613	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Females	328	55	0	0	0.167682927
1614	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Males	366	94	0	0	0.256830601
1615	2019	04/09/2019	Aust-Agder	Flodevigen	MPA	Males	409	105	0	0	0.256723716
1616	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	275	56	0	0	0.203636364
1617	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	233	39	0	0	0.167381974
1618	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	233	37	0	0	0.158798283
1619	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	305	70	0	0	0.229508197
1620	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	254	49	0	0	0.192913386
1621	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	275	55	0	0	0.2
1622	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	346	58	0	0	0.167630058
1623	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	220	35	0	0	0.159090909
1624	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	272	52	0	0	0.191176471
1625	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	289	57	0	0	0.197231834
1626	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	246	39	0	0	0.158536585
1627	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	340	73	0	0	0.214705882
1628	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	359	58	0	0	0.161559889
1629	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	246	38	0	0	0.154471545
1630	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	215	35	0	0	0.162790698
1631	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	311	59	0	0	0.189710611
1632	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	320	51	0	0	0.159375
1633	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	241	41	0	0	0.170124481
1634	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	199	33	0	0	0.165829146
1635	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	389	85	0	0	0.218508997
1636	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	394	66	0	0	0.16751269
1637	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	299	48	0	0	0.160535117
1638	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	286	46	0	0	0.160839161
1639	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	281	56	0	0	0.199288256
1640	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	304	50	0	0	0.164473684
1641	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	219	39	0	0	0.178082192
1642	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	390	91	0	0	0.233333333
1643	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	223	37	0	0	0.165919283
1644	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	331	55	0	0	0.166163142
1645	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	292	60	0	0	0.205479452
1646	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	256	42	0	0	0.1640625
1647	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	381	86	0	0	0.225721785
1648	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	215	33	0	0	0.153488372
1649	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	353	60	0	0	0.169971671
1650	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	256	52	0	0	0.203125
1651	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	279	50	0	0	0.17921147
1652	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	320	52	0	0	0.1625
1653	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	305	65	0	0	0.213114754
1654	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	314	56	0	0	0.178343949
1655	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	264	44	0	0	0.166666667
1656	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	275	47	0	0	0.170909091
1657	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Males	359	84	0	0	0.233983287
1658	2019	05/09/2019	Aust-Agder	Flodevigen	MPA	Females	250	41	0	0	0.164
1659	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	260	38	0	0	0.146153846
1660	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	326	52	0	0	0.159509202
1661	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	203	32	0	0	0.157635468
1662	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	244	43	0	0	0.176229508
1663	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	244	42	0	0	0.172131148
1664	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	256	48	0	0	0.1875
1665	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	208	34	0	0	0.163461538
1666	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	264	40	0	0	0.151515152
1667	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	253	42	0	0	0.166007905
1668	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	335	82	0	0	0.244776119
1669	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	261	41	0	0	0.157088123
1670	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	271	47	0	0	0.173431734
1671	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	369	89	0	0	0.241192412
1672	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	345	77	0	0	0.223188406
1673	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	271	42	0	0	0.15498155
1674	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	279	57	0	0	0.204301075
1675	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	301	47	0	0	0.156146179
1676	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	363	94	0	0	0.258953168
1677	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	194	32	0	0	0.164948454
1678	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	251	50	0	0	0.199203187
1679	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	195	32	0	0	0.164102564
1680	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	242	38	0	0	0.157024793
1681	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	239	37	0	0	0.154811715
1682	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	326	64	0	0	0.196319018
1683	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	355	65	0	0	0.183098592
1684	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	322	52	0	0	0.161490683
1685	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	310	52	0	0	0.167741935
1686	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	371	62	0	0	0.167115903
1687	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	308	66	0	0	0.214285714
1688	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	340	58	0	0	0.170588235
1689	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	316	55	0	0	0.174050633
1690	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	246	44	0	0	0.178861789
1691	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	378	89	0	0	0.235449735
1692	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	315	54	0	0	0.171428571
1693	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	344	58	0	0	0.168604651
1694	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	251	41	0	0	0.163346614
1695	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	240	37	0	1	0.154166667
1696	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	330	56	0	0	0.16969697
1697	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	317	65	0	0	0.205047319
1698	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	340	67	0	0	0.197058824
1699	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	355	64	0	0	0.18028169
1700	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Females	354	60	0	0	0.169491525
1701	2019	06/09/2019	Aust-Agder	Flodevigen	MPA	Males	232	40	0	0	0.172413793
1702	2019	03/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	281	53	0	0	0.1886121
1703	2019	03/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	234	35	0	0	0.14957265
1704	2019	03/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	300	52	0	0	0.173333333
1705	2019	03/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	228	37	0	0	0.162280702
1706	2019	03/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	253	42	0	0	0.166007905
1707	2019	03/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	186	28	0	0	0.150537634
1708	2019	03/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	250	41	0	0	0.164
1709	2019	03/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	235	37	0	0	0.157446809
1710	2019	03/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	260	45	0	0	0.173076923
1711	2019	03/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	305	47	0	0	0.154098361
1712	2019	03/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	205	31	0	0	0.151219512
1713	2019	04/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	240	36	0	0	0.15
1714	2019	04/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	237	37	0	0	0.156118143
1715	2019	04/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	205	37	0	0	0.180487805
1716	2019	04/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	227	34	0	0	0.149779736
1717	2019	04/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	234	37	0	0	0.158119658
1718	2019	04/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	242	43	0	0	0.17768595
1719	2019	04/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	197	29	0	0	0.147208122
1720	2019	04/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	208	33	0	0	0.158653846
1721	2019	04/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	248	45	0	0	0.181451613
1722	2019	04/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	266	50	0	0	0.187969925
1723	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	213	33	0	0	0.154929577
1724	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	213	37	0	0	0.17370892
1725	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	299	48	0	0	0.160535117
1726	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	250	48	0	0	0.192
1727	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	253	43	0	0	0.169960474
1728	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	248	40	0	0	0.161290323
1729	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	235	45	0	0	0.191489362
1730	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	224	40	0	0	0.178571429
1731	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	273	43	0	0	0.157509158
1732	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	245	44	0	0	0.179591837
1733	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	263	52	0	0	0.197718631
1734	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	240	36	0	0	0.15
1735	2019	05/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	245	38	0	0	0.155102041
1736	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	241	40	0	0	0.165975104
1737	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	213	35	0	0	0.164319249
1738	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	245	35	0	0	0.142857143
1739	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	275	52	0	0	0.189090909
1740	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	212	37	0	0	0.174528302
1741	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	315	45	0	0	0.142857143
1742	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	213	33	0	0	0.154929577
1743	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	250	46	0	0	0.184
1744	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	240	36	0	0	0.15
1745	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	228	41	0	0	0.179824561
1746	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Females	265	43	0	0	0.162264151
1747	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	221	37	0	0	0.167420814
1748	2019	06/09/2019	Aust-Agder	Gjervoldsoy	Fished	Males	285	55	0	0	0.192982456
1749	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	274	46	0	0	0.167883212
1750	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	247	42	0	0	0.170040486
1751	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	299	57	0	0	0.190635452
1752	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	358	85	0	0	0.237430168
1753	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	351	51	0	0	0.145299145
1754	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	338	58	0	0	0.171597633
1755	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	324	78	0	0	0.240740741
1756	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	295	57	0	0	0.193220339
1757	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	215	36	1	0	0.16744186
1758	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	222	40	0	0	0.18018018
1759	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	260	48	0	0	0.184615385
1760	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	269	33	0	0	0.12267658
1761	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	282	55	0	0	0.195035461
1762	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	246	39	0	0	0.158536585
1763	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	231	39	0	0	0.168831169
1764	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	300	71	0	0	0.236666667
1765	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	254	48	0	0	0.188976378
1766	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	335	57	0	0	0.170149254
1767	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	315	50	0	0	0.158730159
1768	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	311	52	0	0	0.167202572
1769	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	309	52	0	0	0.16828479
1770	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	254	46	0	0	0.181102362
1771	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	240	38	0	0	0.158333333
1772	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	312	48	0	0	0.153846154
1773	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	289	37	0	0	0.128027682
1774	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	229	39	0	0	0.170305677
1775	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	252	48	0	0	0.19047619
1776	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	327	55	0	0	0.168195719
1777	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	269	53	0	0	0.197026022
1778	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	265	47	0	0	0.177358491
1779	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	324	71	0	0	0.219135802
1780	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	268	42	0	0	0.156716418
1781	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	298	51	0	1	0.17114094
1782	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	234	38	0	0	0.162393162
1783	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	260	50	0	0	0.192307692
1784	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	234	38	0	1	0.162393162
1785	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	314	51	0	0	0.162420382
1786	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	316	74	0	0	0.234177215
1787	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	233	37	0	0	0.158798283
1788	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	341	57	0	0	0.167155425
1789	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	244	41	0	0	0.168032787
1790	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	272	51	0	0	0.1875
1791	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	301	73	0	0	0.242524917
1792	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	286	60	0	0	0.20979021
1793	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	317	54	0	0	0.170347003
1794	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	288	67	0	0	0.232638889
1795	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	251	40	0	0	0.15936255
1796	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	290	48	0	0	0.165517241
1797	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	304	58	0	0	0.190789474
1798	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	243	42	0	0	0.172839506
1799	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	249	42	0	0	0.168674699
1800	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	244	41	0	0	0.168032787
1801	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	314	72	0	0	0.229299363
1802	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	226	39	0	0	0.172566372
1803	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	301	59	0	0	0.196013289
1804	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	297	67	0	0	0.225589226
1805	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	222	38	0	0	0.171171171
1806	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	236	43	0	0	0.18220339
1807	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	252	39	0	0	0.154761905
1808	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	227	39	0	0	0.171806167
1809	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	260	48	0	0	0.184615385
1810	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	299	52	0	0	0.173913043
1811	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	319	79	0	0	0.247648903
1812	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	179	30	0	0	0.167597765
1813	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	244	39	0	0	0.159836066
1814	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	309	53	0	0	0.171521036
1815	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	288	48	0	0	0.166666667
1816	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	260	52	0	0	0.2
1817	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	283	48	0	0	0.169611307
1818	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	219	36	0	0	0.164383562
1819	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	257	42	0	0	0.163424125
1820	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	281	62	0	0	0.220640569
1821	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	315	79	0	0	0.250793651
1822	2019	25/08/2019	Østfold	Kvernskjar	MPA	Females	273	47	0	0	0.172161172
1823	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	264	55	0	0	0.208333333
1824	2019	25/08/2019	Østfold	Kvernskjar	MPA	Males	240	48	0	0	0.2
1825	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	334	54	0	0	0.161676647
1826	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	292	63	0	0	0.215753425
1827	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	209	35	0	0	0.167464115
1828	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	285	56	0	0	0.196491228
1829	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	260	49	0	0	0.188461538
1830	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	221	37	0	0	0.167420814
1831	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	337	60	0	0	0.178041543
1832	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	275	57	0	0	0.207272727
1833	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	299	52	0	0	0.173913043
1834	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	241	42	0	0	0.174273859
1835	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	223	35	0	0	0.156950673
1836	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	198	34	0	0	0.171717172
1837	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	210	32	0	0	0.152380952
1838	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	247	44	0	0	0.178137652
1839	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	184	29	0	0	0.157608696
1840	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	333	50	0	0	0.15015015
1841	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	231	40	0	0	0.173160173
1842	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	309	66	0	0	0.213592233
1843	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	335	56	0	0	0.167164179
1844	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	297	45	0	0	0.151515152
1845	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	220	37	0	0	0.168181818
1846	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	364	86	0	0	0.236263736
1847	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	270	43	0	0	0.159259259
1848	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	219	37	0	0	0.168949772
1849	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	296	50	0	0	0.168918919
1850	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	244	40	0	0	0.163934426
1851	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	250	47	0	0	0.188
1852	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	288	47	0	0	0.163194444
1853	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	270	47	0	0	0.174074074
1854	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	200	31	0	0	0.155
1855	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	255	49	0	0	0.192156863
1856	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	221	38	0	0	0.171945701
1857	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	316	57	0	1	0.180379747
1858	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	198	37	0	0	0.186868687
1859	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	287	52	0	0	0.181184669
1860	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	296	70	0	0	0.236486486
1861	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	184	30	0	0	0.163043478
1862	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	228	43	0	0	0.188596491
1863	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	250	49	0	0	0.196
1864	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	274	46	0	0	0.167883212
1865	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	336	53	0	0	0.157738095
1866	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	306	74	0	0	0.241830065
1867	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	290	48	0	0	0.165517241
1868	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	239	40	0	0	0.167364017
1869	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	279	47	0	0	0.168458781
1870	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	304	52	0	0	0.171052632
1871	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	287	66	0	0	0.229965157
1872	2019	26/08/2019	Østfold	Kvernskjar	MPA	Males	220	39	0	0	0.177272727
1873	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	270	44	0	0	0.162962963
1874	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	249	40	0	0	0.16064257
1875	2019	26/08/2019	Østfold	Kvernskjar	MPA	Females	295	49	0	0	0.166101695
1876	2019	27/08/2019	Østfold	Kvernskjar	MPA	Females	236	40	0	0	0.169491525
1877	2019	27/08/2019	Østfold	Kvernskjar	MPA	Males	263	47	0	0	0.178707224
